case_id,activity,timestamp,resource,shift,model_type,supplier_id,priority,duration_h
CAR004869,Delivery Prep,2023-11-05 09:03:56.490149,Station_2,Night,Coupe,S101,Normal,6.53
CAR004869,Vehicle Delivered,2023-11-05 15:35:58.730108,Station_5,Morning,Coupe,S101,Normal,2.59
CAR004870,Order Created,2023-12-10 23:10:17.577968,Station_2,Morning,Electric,S102,Low,0.5
CAR004870,Configuration Confirmed,2023-12-10 23:40:17.577968,Station_1,Afternoon,Electric,S102,Low,5.19
CAR004870,Parts Allocated,2023-12-11 04:51:28.822088,Station_3,Afternoon,Electric,S102,Low,16.1
CAR004870,Body Shop,2023-12-11 20:57:34.067446,Station_1,Morning,Electric,S102,Low,17.88
CAR004870,Assembly,2023-12-12 14:50:18.062726,Station_4,Afternoon,Electric,S102,Low,29.11
CAR004870,Paint Shop,2023-12-13 19:56:52.276777,Station_1,Night,Electric,S102,Low,8.74
CAR004870,Quality Check,2023-12-14 04:41:11.352724,Station_5,Morning,Electric,S102,Low,7.13
CAR004870,Delivery Prep,2023-12-14 11:48:48.698953,Station_5,Morning,Electric,S102,Low,3.67
CAR004870,Vehicle Delivered,2023-12-14 15:29:15.845636,Station_5,Afternoon,Electric,S102,Low,4.18
CAR004871,Order Created,2023-06-01 14:50:04.101821,Station_1,Night,Electric,S103,Normal,0.51
CAR004871,Configuration Confirmed,2023-06-01 15:20:30.424453,Station_4,Afternoon,Electric,S103,Normal,11.54
CAR004871,Parts Allocated,2023-06-02 02:52:53.841471,Station_4,Morning,Electric,S103,Normal,44.19
CAR004871,Body Shop,2023-06-03 23:04:11.052562,Station_3,Afternoon,Electric,S103,Normal,17.63
CAR004871,Assembly,2023-06-04 16:41:49.134969,Station_5,Night,Electric,S103,Normal,42.64
CAR004871,Paint Shop,2023-06-06 11:20:13.039711,Station_5,Afternoon,Electric,S103,Normal,16.42
CAR004871,Quality Check,2023-06-07 03:45:20.067543,Station_2,Morning,Electric,S103,Normal,6.11
CAR004871,Delivery Prep,2023-06-07 09:51:41.854313,Station_1,Morning,Electric,S103,Normal,6.25
CAR004871,Vehicle Delivered,2023-06-07 16:06:51.387299,Station_1,Morning,Electric,S103,Normal,4.13
CAR004872,Order Created,2023-08-06 05:08:43.945199,Station_3,Night,SUV,S103,High,2.95
CAR004872,Configuration Confirmed,2023-08-06 08:05:56.793923,Station_2,Afternoon,SUV,S103,High,7.68
CAR004872,Parts Allocated,2023-08-06 15:46:51.186675,Station_3,Morning,SUV,S103,High,47.63
CAR004872,Body Shop,2023-08-08 15:24:28.533543,Station_3,Morning,SUV,S103,High,17.45
CAR004872,Assembly,2023-08-09 08:51:20.588847,Station_3,Afternoon,SUV,S103,High,44.36
CAR004872,Paint Shop,2023-08-11 05:13:01.352214,Station_2,Afternoon,SUV,S103,High,24.88
CAR004872,Quality Check,2023-08-12 06:05:39.479596,Station_2,Night,SUV,S103,High,7.0
CAR004872,Delivery Prep,2023-08-12 13:05:37.072825,Station_2,Morning,SUV,S103,High,3.62
CAR004872,Vehicle Delivered,2023-08-12 16:43:04.607146,Station_3,Night,SUV,S103,High,3.73
CAR004873,Order Created,2023-10-14 22:40:32.224094,Station_1,Night,Electric,S104,Low,1.43
CAR004873,Configuration Confirmed,2023-10-15 00:06:11.138856,Station_1,Afternoon,Electric,S104,Low,8.53
CAR004873,Parts Allocated,2023-10-15 08:37:53.015795,Station_2,Morning,Electric,S104,Low,46.09
CAR004873,Body Shop,2023-10-17 06:43:22.380055,Station_3,Night,Electric,S104,Low,13.08
CAR004873,Assembly,2023-10-17 19:47:58.965870,Station_5,Afternoon,Electric,S104,Low,33.37
CAR004873,Paint Shop,2023-10-19 05:10:05.477849,Station_5,Night,Electric,S104,Low,30.39
CAR004873,Quality Check,2023-10-20 11:33:28.403887,Station_4,Night,Electric,S104,Low,8.41
CAR004873,Delivery Prep,2023-10-20 19:58:08.960819,Station_4,Night,Electric,S104,Low,6.33
CAR004873,Vehicle Delivered,2023-10-21 02:18:08.853405,Station_4,Night,Electric,S104,Low,4.58
CAR004874,Order Created,2023-06-25 18:18:01.985098,Station_2,Afternoon,Coupe,S103,Low,2.3
CAR004874,Configuration Confirmed,2023-06-25 20:36:14.442972,Station_1,Morning,Coupe,S103,Low,4.53
CAR004874,Parts Allocated,2023-06-26 01:07:47.088114,Station_1,Night,Coupe,S103,Low,53.83
CAR004874,Body Shop,2023-06-28 06:57:35.764029,Station_4,Morning,Coupe,S103,Low,10.82
CAR004874,Assembly,2023-06-28 17:46:43.471741,Station_1,Morning,Coupe,S103,Low,42.97
CAR004874,Paint Shop,2023-06-30 12:44:46.092110,Station_1,Night,Coupe,S103,Low,18.04
CAR004874,Quality Check,2023-07-01 06:47:23.653647,Station_3,Afternoon,Coupe,S103,Low,7.87
CAR004874,Delivery Prep,2023-07-01 14:39:17.732504,Station_2,Morning,Coupe,S103,Low,9.14
CAR004874,Vehicle Delivered,2023-07-01 23:47:29.674416,Station_1,Night,Coupe,S103,Low,4.83
CAR004875,Order Created,2023-02-18 05:01:40.573360,Station_1,Night,SUV,S103,Normal,3.02
CAR004875,Configuration Confirmed,2023-02-18 08:02:36.950132,Station_3,Afternoon,SUV,S103,Normal,9.54
CAR004875,Parts Allocated,2023-02-18 17:35:02.699129,Station_3,Afternoon,SUV,S103,Normal,37.13
CAR004875,Body Shop,2023-02-20 06:42:47.703123,Station_3,Morning,SUV,S103,Normal,22.78
CAR004875,Assembly,2023-02-21 05:29:53.077477,Station_4,Afternoon,SUV,S103,Normal,56.57
CAR004875,Paint Shop,2023-02-23 14:04:07.569839,Station_4,Afternoon,SUV,S103,Normal,16.85
CAR004875,Quality Check,2023-02-24 06:55:18.850615,Station_3,Night,SUV,S103,Normal,18.33
CAR004875,Delivery Prep,2023-02-25 01:15:09.106729,Station_3,Night,SUV,S103,Normal,8.12
CAR004875,Vehicle Delivered,2023-02-25 09:22:22.457839,Station_3,Night,SUV,S103,Normal,3.81
CAR004876,Order Created,2023-08-05 01:08:01.462900,Station_1,Morning,Electric,S102,Low,1.56
CAR004876,Configuration Confirmed,2023-08-05 02:41:49.903378,Station_1,Morning,Electric,S102,Low,10.13
CAR004876,Parts Allocated,2023-08-05 12:49:24.864243,Station_5,Morning,Electric,S102,Low,4.41
CAR004876,Body Shop,2023-08-05 17:14:11.833542,Station_4,Morning,Electric,S102,Low,18.29
CAR004876,Assembly,2023-08-06 11:31:32.233443,Station_1,Morning,Electric,S102,Low,22.0
CAR004876,Paint Shop,2023-08-07 09:31:17.143879,Station_1,Night,Electric,S102,Low,23.4
CAR004876,Quality Check,2023-08-08 08:55:14.515172,Station_4,Afternoon,Electric,S102,Low,4.63
CAR004876,Delivery Prep,2023-08-08 13:32:52.680972,Station_1,Morning,Electric,S102,Low,6.97
CAR004876,Vehicle Delivered,2023-08-08 20:30:52.795336,Station_1,Night,Electric,S102,Low,4.68
CAR004877,Order Created,2023-09-04 21:01:59.228848,Station_4,Night,Coupe,S102,Normal,0.71
CAR004877,Configuration Confirmed,2023-09-04 21:44:44.835934,Station_2,Night,Coupe,S102,Normal,8.59
CAR004877,Parts Allocated,2023-09-05 06:19:52.286594,Station_2,Afternoon,Coupe,S102,Normal,39.85
CAR004877,Body Shop,2023-09-06 22:10:54.808488,Station_5,Afternoon,Coupe,S102,Normal,14.73
CAR004877,Assembly,2023-09-07 12:54:34.538703,Station_5,Morning,Coupe,S102,Normal,44.95
CAR004877,Paint Shop,2023-09-09 09:51:20.996940,Station_3,Afternoon,Coupe,S102,Normal,24.88
CAR004877,Quality Check,2023-09-10 10:44:07.627812,Station_2,Afternoon,Coupe,S102,Normal,12.14
CAR004877,Delivery Prep,2023-09-10 22:52:14.120551,Station_3,Morning,Coupe,S102,Normal,3.42
CAR004877,Vehicle Delivered,2023-09-11 02:17:11.747841,Station_2,Night,Coupe,S102,Normal,4.13
CAR004878,Order Created,2023-10-16 16:48:25.237454,Station_1,Afternoon,Sedan,S102,Normal,2.14
CAR004878,Configuration Confirmed,2023-10-16 18:56:52.739380,Station_3,Morning,Sedan,S102,Normal,10.69
CAR004878,Parts Allocated,2023-10-17 05:38:11.252423,Station_1,Afternoon,Sedan,S102,Normal,12.39
CAR004878,Body Shop,2023-10-17 18:01:53.105420,Station_5,Morning,Sedan,S102,Normal,25.96
CAR004878,Assembly,2023-10-18 19:59:29.159168,Station_5,Afternoon,Sedan,S102,Normal,47.34
CAR004878,Paint Shop,2023-10-20 19:20:10.910548,Station_3,Morning,Sedan,S102,Normal,12.74
CAR004878,Quality Check,2023-10-21 08:04:29.305293,Station_4,Morning,Sedan,S102,Normal,6.2
CAR004878,Delivery Prep,2023-10-21 14:16:29.286329,Station_5,Morning,Sedan,S102,Normal,5.81
CAR004878,Vehicle Delivered,2023-10-21 20:05:13.502169,Station_3,Morning,Sedan,S102,Normal,3.86
CAR004879,Order Created,2023-08-18 19:26:26.076050,Station_1,Afternoon,Coupe,S103,Normal,2.56
CAR004879,Configuration Confirmed,2023-08-18 22:00:15.291626,Station_4,Night,Coupe,S103,Normal,8.86
CAR004879,Parts Allocated,2023-08-19 06:51:49.470636,Station_5,Afternoon,Coupe,S103,Normal,49.33
CAR004879,Body Shop,2023-08-21 08:11:50.007600,Station_2,Night,Coupe,S103,Normal,22.23
CAR004879,Assembly,2023-08-22 06:25:30.765418,Station_5,Night,Coupe,S103,Normal,42.37
CAR004879,Paint Shop,2023-08-24 00:47:53.062964,Station_5,Afternoon,Coupe,S103,Normal,27.2
CAR004879,Quality Check,2023-08-25 04:00:00.277498,Station_4,Afternoon,Coupe,S103,Normal,14.36
CAR004879,Delivery Prep,2023-08-25 18:21:18.968667,Station_5,Morning,Coupe,S103,Normal,5.96
CAR004879,Vehicle Delivered,2023-08-26 00:19:06.791653,Station_3,Afternoon,Coupe,S103,Normal,2.78
CAR004880,Order Created,2023-04-14 04:04:24.828625,Station_1,Morning,Coupe,S103,High,2.5
CAR004880,Configuration Confirmed,2023-04-14 06:34:30.601816,Station_2,Morning,Coupe,S103,High,9.11
CAR004880,Parts Allocated,2023-04-14 15:41:03.726525,Station_4,Night,Coupe,S103,High,43.1
CAR004880,Body Shop,2023-04-16 10:47:08.594314,Station_1,Morning,Coupe,S103,High,12.15
CAR004880,Assembly,2023-04-16 22:55:51.997574,Station_4,Morning,Coupe,S103,High,34.39
CAR004880,Paint Shop,2023-04-18 09:19:26.369748,Station_1,Morning,Coupe,S103,High,20.01
CAR004880,Quality Check,2023-04-19 05:20:03.777747,Station_5,Morning,Coupe,S103,High,9.85
CAR004880,Delivery Prep,2023-04-19 15:11:09.937897,Station_2,Morning,Coupe,S103,High,4.69
CAR004880,Vehicle Delivered,2023-04-19 19:52:38.610633,Station_5,Morning,Coupe,S103,High,3.99
CAR004881,Order Created,2023-02-20 19:07:15.270025,Station_2,Afternoon,Sedan,S103,High,2.76
CAR004881,Configuration Confirmed,2023-02-20 21:52:55.617553,Station_4,Morning,Sedan,S103,High,5.95
CAR004881,Parts Allocated,2023-02-21 03:49:38.913814,Station_3,Morning,Sedan,S103,High,39.56
CAR004881,Body Shop,2023-02-22 19:23:22.880931,Station_2,Night,Sedan,S103,High,15.02
CAR004881,Assembly,2023-02-23 10:24:22.032660,Station_3,Night,Sedan,S103,High,39.98
CAR004881,Paint Shop,2023-02-25 02:23:12.981407,Station_2,Afternoon,Sedan,S103,High,14.01
CAR004881,Quality Check,2023-02-25 16:23:54.744099,Station_2,Afternoon,Sedan,S103,High,10.98
CAR004881,Delivery Prep,2023-02-26 03:22:30.757603,Station_1,Afternoon,Sedan,S103,High,3.44
CAR004881,Vehicle Delivered,2023-02-26 06:48:47.684282,Station_2,Afternoon,Sedan,S103,High,3.93
CAR004882,Order Created,2023-01-13 17:36:09.148998,Station_5,Night,Sedan,S103,Normal,2.03
CAR004882,Configuration Confirmed,2023-01-13 19:38:05.720443,Station_3,Morning,Sedan,S103,Normal,6.47
CAR004882,Parts Allocated,2023-01-14 02:06:06.224589,Station_1,Morning,Sedan,S103,Normal,39.91
CAR004882,Body Shop,2023-01-15 18:00:58.728353,Station_3,Afternoon,Sedan,S103,Normal,16.97
CAR004882,Assembly,2023-01-16 10:59:25.439538,Station_1,Afternoon,Sedan,S103,Normal,28.12
CAR004882,Paint Shop,2023-01-17 15:06:47.224935,Station_5,Afternoon,Sedan,S103,Normal,14.79
CAR004882,Quality Check,2023-01-18 05:54:02.652765,Station_5,Night,Sedan,S103,Normal,16.46
CAR004882,Delivery Prep,2023-01-18 22:21:38.164098,Station_5,Afternoon,Sedan,S103,Normal,5.9
CAR004882,Vehicle Delivered,2023-01-19 04:15:54.280436,Station_3,Morning,Sedan,S103,Normal,3.22
CAR004883,Order Created,2023-05-04 01:10:10.579159,Station_4,Morning,Electric,S102,Normal,3.32
CAR004883,Configuration Confirmed,2023-05-04 04:29:26.418764,Station_4,Afternoon,Electric,S102,Normal,5.36
CAR004883,Parts Allocated,2023-05-04 09:51:19.316459,Station_5,Morning,Electric,S102,Normal,38.96
CAR004883,Body Shop,2023-05-06 00:48:51.107958,Station_1,Night,Electric,S102,Normal,29.31
CAR004883,Assembly,2023-05-07 06:07:12.659873,Station_5,Night,Electric,S102,Normal,38.58
CAR004883,Paint Shop,2023-05-08 20:41:42.909078,Station_3,Night,Electric,S102,Normal,15.77
CAR004883,Quality Check,2023-05-09 12:28:00.289892,Station_1,Night,Electric,S102,Normal,1.58
CAR004883,Delivery Prep,2023-05-09 14:02:34.146023,Station_4,Morning,Electric,S102,Normal,4.83
CAR004883,Vehicle Delivered,2023-05-09 18:52:18.451858,Station_5,Night,Electric,S102,Normal,3.39
CAR004884,Order Created,2023-11-24 21:36:33.264882,Station_2,Morning,Coupe,S103,Normal,1.59
CAR004884,Configuration Confirmed,2023-11-24 23:11:46.560222,Station_5,Night,Coupe,S103,Normal,1.17
CAR004884,Parts Allocated,2023-11-25 00:22:09.328848,Station_4,Night,Coupe,S103,Normal,47.93
CAR004884,Body Shop,2023-11-27 00:17:57.842550,Station_2,Morning,Coupe,S103,Normal,17.7
CAR004884,Assembly,2023-11-27 18:00:10.410204,Station_2,Night,Coupe,S103,Normal,33.45
CAR004884,Paint Shop,2023-11-29 03:27:13.469770,Station_2,Morning,Coupe,S103,Normal,22.17
CAR004884,Quality Check,2023-11-30 01:37:39.439698,Station_4,Afternoon,Coupe,S103,Normal,14.59
CAR004884,Delivery Prep,2023-11-30 16:12:47.768758,Station_3,Night,Coupe,S103,Normal,5.48
CAR004884,Vehicle Delivered,2023-11-30 21:41:27.130993,Station_3,Morning,Coupe,S103,Normal,4.97
CAR004885,Order Created,2023-02-23 11:02:12.805074,Station_1,Night,Sedan,S101,High,2.66
CAR004885,Configuration Confirmed,2023-02-23 13:41:40.059754,Station_2,Afternoon,Sedan,S101,High,4.01
CAR004885,Parts Allocated,2023-02-23 17:42:31.949071,Station_3,Afternoon,Sedan,S101,High,28.41
CAR004885,Body Shop,2023-02-24 22:07:03.083225,Station_4,Afternoon,Sedan,S101,High,18.82
CAR004885,Assembly,2023-02-25 16:56:00.043746,Station_5,Morning,Sedan,S101,High,30.26
CAR004885,Paint Shop,2023-02-26 23:11:35.986276,Station_4,Night,Sedan,S101,High,12.51
CAR004885,Quality Check,2023-02-27 11:42:08.983208,Station_4,Morning,Sedan,S101,High,14.09
CAR004885,Delivery Prep,2023-02-28 01:47:27.032033,Station_1,Morning,Sedan,S101,High,8.08
CAR004885,Vehicle Delivered,2023-02-28 09:51:57.846710,Station_1,Night,Sedan,S101,High,4.23
CAR004886,Order Created,2023-01-06 19:59:47.687551,Station_2,Night,Coupe,S101,Normal,2.28
CAR004886,Configuration Confirmed,2023-01-06 22:16:53.343508,Station_1,Night,Coupe,S101,Normal,8.29
CAR004886,Parts Allocated,2023-01-07 06:34:19.839279,Station_2,Morning,Coupe,S101,Normal,13.92
CAR004886,Body Shop,2023-01-07 20:29:37.704109,Station_1,Morning,Coupe,S101,Normal,16.41
CAR004886,Assembly,2023-01-08 12:54:26.448684,Station_1,Afternoon,Coupe,S101,Normal,41.11
CAR004886,Paint Shop,2023-01-10 06:01:13.679538,Station_1,Night,Coupe,S101,Normal,17.76
CAR004886,Quality Check,2023-01-10 23:46:31.946619,Station_4,Morning,Coupe,S101,Normal,11.61
CAR004886,Delivery Prep,2023-01-11 11:23:10.395629,Station_3,Afternoon,Coupe,S101,Normal,4.28
CAR004886,Vehicle Delivered,2023-01-11 15:39:44.546585,Station_1,Night,Coupe,S101,Normal,3.42
CAR004887,Order Created,2023-12-06 18:58:31.605670,Station_2,Night,SUV,S102,Normal,2.75
CAR004887,Configuration Confirmed,2023-12-06 21:43:14.160181,Station_2,Morning,SUV,S102,Normal,4.57
CAR004887,Parts Allocated,2023-12-07 02:17:36.758307,Station_3,Night,SUV,S102,Normal,22.78
CAR004887,Body Shop,2023-12-08 01:04:29.539361,Station_1,Morning,SUV,S102,Normal,14.6
CAR004887,Assembly,2023-12-08 15:40:35.674551,Station_3,Morning,SUV,S102,Normal,22.03
CAR004887,Paint Shop,2023-12-09 13:42:41.150565,Station_3,Afternoon,SUV,S102,Normal,6.63
CAR004887,Quality Check,2023-12-09 20:20:30.763726,Station_3,Morning,SUV,S102,Normal,11.05
CAR004887,Delivery Prep,2023-12-10 07:23:48.275432,Station_5,Night,SUV,S102,Normal,7.06
CAR004887,Vehicle Delivered,2023-12-10 14:27:40.439849,Station_4,Afternoon,SUV,S102,Normal,4.02
CAR004888,Order Created,2023-04-12 11:16:56.055776,Station_3,Afternoon,SUV,S104,High,1.58
CAR004888,Configuration Confirmed,2023-04-12 12:51:48.664117,Station_5,Morning,SUV,S104,High,9.85
CAR004888,Parts Allocated,2023-04-12 22:42:37.859364,Station_3,Night,SUV,S104,High,35.32
CAR004888,Body Shop,2023-04-14 10:02:05.393093,Station_4,Morning,SUV,S104,High,12.56
CAR004888,Assembly,2023-04-14 22:35:54.100307,Station_3,Morning,SUV,S104,High,31.47
CAR004888,Paint Shop,2023-04-16 06:03:53.085526,Station_3,Afternoon,SUV,S104,High,15.26
CAR004888,Quality Check,2023-04-16 21:19:30.372462,Station_5,Morning,SUV,S104,High,13.68
CAR004888,Delivery Prep,2023-04-17 11:00:24.486153,Station_3,Afternoon,SUV,S104,High,5.9
CAR004888,Vehicle Delivered,2023-04-17 16:54:28.370297,Station_4,Afternoon,SUV,S104,High,3.28
CAR004889,Order Created,2023-08-16 21:40:00.793738,Station_3,Afternoon,Coupe,S101,High,2.24
CAR004889,Configuration Confirmed,2023-08-16 23:54:12.057263,Station_3,Night,Coupe,S101,High,6.56
CAR004889,Parts Allocated,2023-08-17 06:28:04.213868,Station_3,Afternoon,Coupe,S101,High,25.47
CAR004889,Body Shop,2023-08-18 07:56:13.447506,Station_4,Morning,Coupe,S101,High,27.38
CAR004889,Assembly,2023-08-19 11:18:59.744813,Station_1,Night,Coupe,S101,High,29.58
CAR004889,Paint Shop,2023-08-20 16:53:42.477430,Station_2,Morning,Coupe,S101,High,21.8
CAR004889,Quality Check,2023-08-21 14:41:37.898022,Station_3,Night,Coupe,S101,High,10.37
CAR004889,Delivery Prep,2023-08-22 01:03:41.208703,Station_3,Morning,Coupe,S101,High,6.38
CAR004889,Vehicle Delivered,2023-08-22 07:26:28.344641,Station_3,Morning,Coupe,S101,High,4.32
CAR004890,Order Created,2023-10-07 17:54:51.166433,Station_1,Morning,Electric,S104,Low,0.64
CAR004890,Configuration Confirmed,2023-10-07 18:33:12.251223,Station_5,Night,Electric,S104,Low,12.28
CAR004890,Parts Allocated,2023-10-08 06:49:49.223957,Station_3,Morning,Electric,S104,Low,32.8
CAR004890,Body Shop,2023-10-09 15:37:35.630679,Station_2,Morning,Electric,S104,Low,21.11
CAR004890,Assembly,2023-10-10 12:44:18.981290,Station_4,Afternoon,Electric,S104,Low,33.42
CAR004890,Paint Shop,2023-10-11 22:09:18.939980,Station_5,Afternoon,Electric,S104,Low,27.47
CAR004890,Quality Check,2023-10-13 01:37:33.948915,Station_5,Night,Electric,S104,Low,9.13
CAR004890,Delivery Prep,2023-10-13 10:45:26.473142,Station_3,Afternoon,Electric,S104,Low,10.56
CAR004890,Vehicle Delivered,2023-10-13 21:18:59.577477,Station_1,Morning,Electric,S104,Low,3.24
CAR004891,Order Created,2023-11-15 02:28:06.210213,Station_1,Night,SUV,S103,Low,2.3
CAR004891,Configuration Confirmed,2023-11-15 04:45:51.944922,Station_5,Afternoon,SUV,S103,Low,3.53
CAR004891,Parts Allocated,2023-11-15 08:17:33.955518,Station_4,Morning,SUV,S103,Low,5.21
CAR004891,Body Shop,2023-11-15 13:29:53.446726,Station_4,Night,SUV,S103,Low,19.78
CAR004891,Assembly,2023-11-16 09:16:55.339443,Station_4,Morning,SUV,S103,Low,38.52
CAR004891,Paint Shop,2023-11-17 23:48:10.975466,Station_1,Night,SUV,S103,Low,18.72
CAR004891,Quality Check,2023-11-18 18:31:30.237770,Station_4,Morning,SUV,S103,Low,6.52
CAR004891,Delivery Prep,2023-11-19 01:02:55.816229,Station_2,Night,SUV,S103,Low,5.67
CAR004891,Vehicle Delivered,2023-11-19 06:43:09.825871,Station_5,Afternoon,SUV,S103,Low,4.45
CAR004892,Order Created,2023-02-26 05:19:51.991709,Station_3,Morning,Electric,S103,High,3.07
CAR004892,Configuration Confirmed,2023-02-26 08:23:46.104619,Station_2,Afternoon,Electric,S103,High,8.68
CAR004892,Parts Allocated,2023-02-26 17:04:30.301225,Station_1,Afternoon,Electric,S103,High,32.12
CAR004892,Body Shop,2023-02-28 01:11:33.274630,Station_2,Afternoon,Electric,S103,High,24.13
CAR004892,Assembly,2023-03-01 01:19:32.808855,Station_5,Afternoon,Electric,S103,High,25.41
CAR004892,Paint Shop,2023-03-02 02:44:22.869789,Station_2,Morning,Electric,S103,High,20.64
CAR004892,Quality Check,2023-03-02 23:22:42.550715,Station_1,Morning,Electric,S103,High,11.6
CAR004892,Delivery Prep,2023-03-03 10:58:58.237089,Station_2,Morning,Electric,S103,High,1.42
CAR004892,Vehicle Delivered,2023-03-03 12:24:03.447461,Station_2,Night,Electric,S103,High,3.59
CAR004893,Order Created,2023-09-03 06:10:11.054259,Station_3,Afternoon,SUV,S101,Low,1.31
CAR004893,Configuration Confirmed,2023-09-03 07:29:03.749666,Station_1,Morning,SUV,S101,Low,10.7
CAR004893,Parts Allocated,2023-09-03 18:10:57.683647,Station_4,Night,SUV,S101,Low,27.62
CAR004893,Body Shop,2023-09-04 21:48:05.839465,Station_2,Night,SUV,S101,Low,22.04
CAR004893,Assembly,2023-09-05 19:50:26.467224,Station_4,Night,SUV,S101,Low,30.16
CAR004893,Paint Shop,2023-09-07 02:00:07.899094,Station_4,Afternoon,SUV,S101,Low,18.64
CAR004893,Quality Check,2023-09-07 20:38:21.846008,Station_3,Afternoon,SUV,S101,Low,2.09
CAR004893,Delivery Prep,2023-09-07 22:43:28.903813,Station_5,Afternoon,SUV,S101,Low,3.52
CAR004893,Vehicle Delivered,2023-09-08 02:14:36.020061,Station_3,Night,SUV,S101,Low,4.91
CAR004894,Order Created,2023-09-30 20:21:43.900273,Station_5,Night,Coupe,S103,High,2.22
CAR004894,Configuration Confirmed,2023-09-30 22:34:39.747106,Station_4,Night,Coupe,S103,High,1.81
CAR004894,Parts Allocated,2023-10-01 00:23:26.462015,Station_1,Night,Coupe,S103,High,74.21
CAR004894,Body Shop,2023-10-04 02:36:03.960119,Station_1,Night,Coupe,S103,High,10.54
CAR004894,Assembly,2023-10-04 13:08:43.968250,Station_1,Morning,Coupe,S103,High,21.67
CAR004894,Paint Shop,2023-10-05 10:48:54.148973,Station_1,Night,Coupe,S103,High,20.87
CAR004894,Quality Check,2023-10-06 07:41:07.999078,Station_5,Night,Coupe,S103,High,12.14
CAR004894,Delivery Prep,2023-10-06 19:49:14.022092,Station_1,Morning,Coupe,S103,High,2.8
CAR004894,Vehicle Delivered,2023-10-06 22:36:57.210415,Station_3,Night,Coupe,S103,High,4.64
CAR004895,Order Created,2023-05-11 01:12:19.594103,Station_1,Afternoon,Electric,S101,Normal,1.0
CAR004895,Configuration Confirmed,2023-05-11 02:12:06.841653,Station_1,Morning,Electric,S101,Normal,10.11
CAR004895,Parts Allocated,2023-05-11 12:18:31.648047,Station_2,Morning,Electric,S101,Normal,41.34
